,entropy,sum_added_lines,mean_added_lines,sum_added_methods,mean_added_methods,med_added_methods,sum_added_conditionals,mean_added_conditionals,sum_added_calls,mean_added_calls,med_added_calls,mean_added_assignments,med_sloc,sum_wmc,sum_mi,sum_dit,sum_lcom5,sum_tcc,mean_tcc,sum_lcc,target
774,-0.03809896567237593,-0.12271407407768889,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,5.136121385819265,0.7706420436372433,-0.360584128593934,-0.04254288493538332,-0.05779536100545147,0.01942357315512021,1.2847689655103387,-0.021596955934710522,0
4425,1.1205529396280507,-0.1138023235874098,-0.1701485507528974,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,1.7344446709825059,1.5816463645861298,-0.3176848315147578,0.16704784298463385,-0.05366922767001499,-0.12708208056587098,-0.3660345565555876,-0.09844539322841063,0
6150,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.35188420480803356,-0.24805850584733383,-0.025449231115179695,-0.1473382488953919,-0.051504333611369885,-0.18222405945613007,-0.5194988956622434,-0.17730822893493495,0
6097,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,4.675503322333042,1.8387940761065085,-0.549779585583158,0.16704784298463385,-0.053189918675725145,-0.1898146746645757,-0.5874168914739243,-0.19444489428791734,0
943,-0.8625960639829908,-0.1108317400906501,-0.09645450457658451,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.04793839127981886,0.19044252041700804,0.2513670388004949,-0.2868456270181153,1.4930512473373194,0.06348583695620187,-0.18800594915319832,0.06225247902462527,-0.061368885908058744,-0.13092762040651515,-0.060517477575142226,-0.1536006637976092,0
822,-0.8625960639829908,0.1342413983920252,1.93013176527202,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,-0.14990195237022452,-0.2505310799965682,-0.0606448582189831,-0.04254288493538332,-0.07190324432460017,-0.14504507206577136,-0.18683517335270441,-0.16458951809215594,0
6878,-0.8625960639829908,-0.1256846575744486,-0.21927791487043932,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.3772224625284478,-0.1714087072210671,-0.11130239680653436,-0.1473382488953919,-0.06782346480823277,-0.17875086347608185,-0.4884220325163423,-0.1435145534952775,0
5005,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.04793839127981886,0.19044252041700804,0.2513670388004949,-0.2868456270181153,-0.44055934002463265,-0.32718087862283496,0.015601963822687887,0.06225247902462527,-0.12494040430016272,0.3439651620887623,4.188646144449182,0.3579835998004147,0
6612,-0.8625960639829908,-0.1108317400906501,-0.09645450457658451,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4277,-0.8625960639829908,-0.1138023235874098,-0.12101918663535548,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
164,-0.8625960639829908,-0.11231703183902994,-0.10873684560597,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.4289496247381306,-0.15904583647489506,-0.12121441878490925,-0.1473382488953919,-0.05846143780954889,-0.1399445755842425,-0.1411978318254282,-0.12786548140153736,0
5619,1.0789069346442983,0.040668018244094634,0.46853318277514766,-0.03443840990269484,0.06181749393311368,0.0703161749519877,0.6063115157934653,2.5457160382641213,0.13053534619299742,1.2804310310526106,1.4547967756776246,5.5031717268183415,0.8205981386114432,1.1415281660224048,-0.2611688554194152,0.2718432069446425,0.36667169458566246,-0.11611538975545352,-0.44663444795689244,-0.10565582398263744,0
4547,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,1.8181934097981827,0.4343719593413634,-0.26220171203913256,0.06225247902462527,-0.0566332064175596,-0.16847335982563627,-0.39646276034709216,-0.1638153364378686,0
3983,1.5818788254800744,-0.12122878232930905,-0.2008544033263611,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,0.03237471446389581,-0.27772939563814675,-0.07291160953211265,0.06225247902462527,-0.11208909028819979,0.050914226818122486,1.566535597707843,0.033564302255372894,0
2538,0.48427157215283645,-0.024684818684618776,0.19832168012866705,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6957,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3191,-0.030791429329226072,0.12978552314688566,0.20323461654042121,0.25734046630832036,0.8231477245532338,0.8546505574261786,0.2406619939158742,2.380258832777523,0.29961572906198125,2.588417243815333,2.8989124599301808,3.1871647852837586,-0.4171589571202523,-0.2554762282950371,0.15640669144952676,0.06225247902462527,0.1058586881388654,0.16162237313623315,2.5571108292893845,0.07411672674178396,0
1311,1.4846613694438435,-0.11825819883254934,-0.19880734648813017,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8388,1.5818788254800744,-0.12122878232930905,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,-0.21394510558221275,-0.2876196922350844,-0.04781213764630619,-0.1473382488953919,-0.051504333611369885,-0.17701426548605778,-0.4728836009433917,-0.18947395310839868,0
5207,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8550,1.5298020864684831,-0.05439065365221578,0.07549826983481223,-0.03443840990269484,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.038545036675986424,0.3357743218350884,0.41182433705077887,6.082173462201987,-0.4627281238287824,-0.24805850584733383,0.1884619945654345,0.06225247902462527,-0.13018584448648754,0.20720806222300708,2.964994585144017,0.10960007794296388,0
7585,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5383,1.2702469141270611,0.1609766498628625,-0.036932390357254846,0.40322990441382794,0.05335826914844567,-0.008117263295431379,-0.04373207865558554,0.06385795596514397,0.11174863698533255,0.04511071899892771,-0.06954755770007305,-0.2868456270181153,-0.46642292112947403,1.425874193184362,1.1581888775594755,0.9006153907046941,0.3359730883820801,0.6030445706477007,0.7365903521010931,0.5689201361557035,0
8143,-0.36980188499567573,0.03472685125057524,0.44396850071637667,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,0.03752337065054581,0.725686777911538,0.08356857317383523,0.9171015275074097,1.0536535300519148,0.2921561083655304,-0.14867035326999398,0.018979502269982487,-0.01196486921818936,-0.04254288493538332,0.1554518775401313,-0.19003875143015825,-0.5894218468574349,-0.18158876280697056,0
3675,1.5552636645084754,-0.06924357113601429,-0.06370159516488991,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
7776,1.5457693749452381,-0.11974349058092919,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
7218,1.2764737189549225,-0.04250831966517698,-0.12101918663535548,-0.005260522281593319,0.023750982402107674,0.031099455828278166,-0.04373207865558554,0.06385795596514397,0.03660180015467306,0.23888645422303478,0.2513670388004949,0.2921561083655304,-0.34326301110641977,0.09068415259778038,0.5805773168270573,0.4814339348646597,0.6710573566144329,0.5011151611539034,0.8692213717262318,0.42072168680775246,0
6722,1.5818788254800744,-0.1108317400906501,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.4257801508218661,1.4901611210644568,0.6155300912522345,1.424592210504737,2.0195615325621477,0.06167406060748874,-0.11376742453049365,0.07543296673527575,0
3300,1.005482662591845,-0.07221415463277399,0.0018042236584993392,-0.03443840990269484,0.06181749393311368,0.0703161749519877,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,-0.43809614182417156,-0.2900922663843188,0.004315891820959529,-0.1473382488953919,-0.09871324276271917,-0.14836039661282074,-0.2164994617558801,-0.16717012677890664,0
3310,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.14743875416976343,-0.19860702286264562,-0.07342257672308229,-0.1473382488953919,-0.06806886429003574,-0.06480330417347037,0.5311382590994417,-0.05533904876795618,0
6904,1.4319001786590129,0.1431531488823043,-0.10812272855450071,0.43240779203492946,-0.009837116007603508,-0.008117263295431379,-0.0031043540025198642,0.39477236693834095,0.2056821830236569,-0.14059102725750824,-0.23000485595035702,0.871157843749176,-0.47627571393131835,3.4311318282134686,1.7896338455321155,2.367750486144814,1.2333470143556635,-0.040690005805872315,-0.415389061076432,0.04142031941169134,0
7221,-0.8625960639829908,-0.10043469785199113,-0.010478117370886142,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.01975832746832155,0.626437924671249,0.7327389335513467,-0.2868456270181153,-0.3223258264025005,-0.2900922663843188,-0.02600873702214137,-0.1473382488953919,-0.06409337430087723,-0.16398977852303753,-0.35634534591243416,-0.16412869454586837,0
327,-0.21779874357723594,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.038545036675986424,0.3357743218350884,0.41182433705077887,-0.2868456270181153,0.497919174351041,0.1178824682393589,-0.11829251260321907,0.06225247902462527,0.1436361708768621,0.11829357509211677,0.731730400277229,0.06734718340133644,0
5886,-0.8625960639829908,-0.10191998960037099,-0.022760458400271622,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,0.07815109530361149,1.0566011888847349,-0.04793839127981886,0.19044252041700804,0.2513670388004949,0.2921561083655304,0.26637854350769896,-0.20602474531034884,-0.09930781355853902,-0.1473382488953919,-0.06986334800071972,-0.17701426548605778,-0.4728836009433917,-0.1691977472101123,0
2490,1.1523383575950632,0.021359225515156583,0.08471002560685134,-0.005260522281593319,0.023750982402107674,0.031099455828278166,0.03752337065054581,0.22931516145174247,0.2620423106466515,1.4015408655676775,1.5350254248027666,0.2921561083655304,-0.4134641598195607,-0.2876196922350844,0.29632600595237546,0.06225247902462527,0.3156760460953813,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,1
8709,-0.8625960639829908,-0.09746411435523143,0.014086564687884821,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.0009716182606566802,0.9171015275074097,1.0536535300519148,0.2921561083655304,0.9782428234409527,0.04123266961309218,-0.17124781105883324,-0.1473382488953919,-0.07323098578457761,-0.05228565440827415,0.6431415237859123,0.014242288126181517,0
6103,-0.8625960639829908,-0.1138023235874098,-0.12101918663535548,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,4.673040124132581,1.8214860570618676,-0.5466367007834143,0.16704784298463385,-0.05318741057956585,-0.18974757268257256,-0.5868164879483218,-0.19438968278431254,0
5954,-0.8625960639829908,-0.10637586484551054,-0.059607481488428066,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.029151682072153986,0.4811061232531687,0.5722816353010628,0.871157843749176,1.0595283640561686,0.07090355940390511,-0.1799872738719332,-0.1473382488953919,-0.05521323004960998,-0.18996313739218976,-0.5887452806275549,-0.19059223479705398,0
8682,1.5818788254800744,-0.09894940610361129,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4408,1.5202702582748906,-0.11528761533578964,-0.2049485170028229,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.0031043540025198642,0.06385795596514397,-0.06672510048748373,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,0.039764309065279065,2.3555620732965004,0.17168779967539083,1.2150014825847197,1.1631121869979426,1.0814726716439924,0.7307334770656725,1.0632583618742113,0
832,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.3223258264025005,-0.32470830447360055,-0.02406044304575739,-0.1473382488953919,-0.0024513303446784644,0.3439651620887623,4.188646144449182,0.21605015692618018,0
3079,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,0.2921561083655304,0.00035313785790169673,-0.2876196922350844,-0.0692389994079377,-0.1473382488953919,-0.051504333611369885,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
7516,0.9123239903202993,0.05106506048275359,0.14612173075377874,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,0.03752337065054581,0.725686777911538,0.19628882841982448,3.969069357287096,4.423256793307878,0.2921561083655304,-0.14990195237022452,-0.24558593169809942,-0.06367849133160894,-0.1473382488953919,-0.08087876188688702,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3462,0.8141955820715845,0.06443268621817223,0.30476863571667445,0.1406289158239143,0.5186156323051857,0.5409168044365023,-0.04373207865558554,0.06385795596514397,-0.038545036675986424,0.3357743218350884,0.41182433705077887,0.871157843749176,-0.4331697454232494,-0.3345986010705382,0.018717419061908942,-0.1473382488953919,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5297,-0.8625960639829908,-0.11825819883254934,-0.15786620972351192,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.04793839127981886,0.19044252041700804,0.2513670388004949,0.871157843749176,0.35505367872429805,-0.12937494668408211,-0.118750925128273,-0.1473382488953919,-0.06778798378298496,-0.1282067214406862,-0.036171887726303226,-0.09097428147114812,0
1823,1.5699533162643917,0.05403564397951329,0.5238037174073823,0.2865183539294219,0.8992807476152458,0.9330839956735977,0.07815109530361149,1.0566011888847349,0.43112269351563537,3.605739853741895,4.022113547682168,4.924169991434695,0.12228144878072543,0.046177817911560996,-0.03759529628684132,0.06225247902462527,0.12736495613489526,-0.02577745333073922,0.08718346723543247,-0.004906969717013712,0
7643,1.1617668523607678,0.6451817598346937,0.057875780531780885,1.7162348473633964,0.13432513494455373,0.0703161749519877,0.28128971856893986,0.47750096968164024,0.9665439059340841,0.6942594319996865,-0.06954755770007305,1.2571590006716062,-0.46026492562832133,0.6643213552201637,3.480129416304435,2.367750486144814,1.0850381540834106,0.5059424220654322,0.35135963880760457,0.5454463503573573,0
54,1.0803486912850686,0.14166785713392446,0.057074758290734,0.25734046630832036,0.06181749393311368,0.031099455828278166,0.28128971856893986,0.22931516145174247,0.553236303365457,1.256209064149597,0.5722816353010628,1.4501595791328217,-0.36543179491056954,0.3577221607150967,0.8153849599899958,0.9006153907046941,0.7481620694546793,0.4799329170165612,0.516278913671557,0.425908901694332,0
6230,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,1.0422859766529409,0.06595841110543628,-0.17856866345846847,-0.1473382488953919,-0.05521323004960998,-0.18996313739218976,-0.5887452806275549,-0.19059223479705398,0
4064,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.0341316369485535,-0.18377157796723914,-0.08644463506367875,-0.04254288493538332,-0.09556597602464559,0.05553200393336913,1.60785374625839,0.09992279457453376,0
3451,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6305,-0.8625960639829908,-0.11677290708416949,-0.14558386869412643,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,-0.1720707361743743,-0.24064078339963058,-0.058370166881930585,-0.1473382488953919,-0.08539790469850504,-0.0708146130595275,0.4773513076423734,-0.08341380113118346,0
1901,-0.03809896567237593,-0.10340528134875084,-0.12716035715004823,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
1481,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4873,-0.8625960639829908,-0.10934644834227024,-0.08417216354719903,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4895,-0.8625960639829908,-0.11528761533578964,-0.13330152766474096,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5070656914370819,-0.3148180078766629,0.07426977071483504,-0.1473382488953919,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
7810,1.0182073773264602,0.07631502020521104,-0.12101918663535548,0.11145102820281276,0.016137680095906465,-0.008117263295431379,0.15940654460974285,0.39477236693834095,0.3277957928734786,0.24857524098424022,-0.23000485595035702,1.7396604468246444,-0.37158979041172224,0.8843804545020262,1.526426632353109,1.5293875744647456,2.2705127443048907,2.0927817203885324,1.005903657658448,2.284393307868735,0
4150,0.7453965183063682,-0.07815532162629339,-0.08826627722366087,-0.03443840990269484,0.06181749393311368,0.0703161749519877,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,1.478272058134553,1.1217475728285295,-0.245299262471125,0.16704784298463385,0.3765814320073986,-0.07017312561082714,-0.3096096957654369,-0.04712780417532087,0
7068,1.2400276156474794,2.4527818176129714,0.35699624802180924,2.270614712164325,0.146735096579204,0.1487496131994068,1.9470264293446324,0.7062212243248794,2.2064667136399656,1.0275536965851506,0.7327389335513467,1.093850818896732,-0.423316952621405,3.9478998254034603,2.9222016710300056,4.044476309504952,3.576532505927338,4.113503581138205,1.3268310166221498,4.344181438369999,1
3335,0.5837331860403487,-0.11825819883254934,-0.18857206229697562,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.44055934002463265,-0.3123454337274285,0.017055821100228612,-0.1473382488953919,-0.12494040430016272,0.08868525755522146,1.904496703225465,0.07411673308670311,0
6016,-0.8625960639829908,-0.1108317400906501,-0.09645450457658451,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,0.008421736343175754,1.06243332892549,1.2141108283021986,-0.2868456270181153,3.0399397172268814,0.28354493623806437,-0.25104037280086977,-0.04254288493538332,-0.06789631777939305,-0.14514020249348855,-0.18768636496416552,-0.14101675076204673,0
7811,0.651468157889771,-0.08558178036819264,-0.053466310973735325,-0.005260522281593319,0.1379505169951257,0.1487496131994068,-0.04373207865558554,0.06385795596514397,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,-0.3260206237031921,-0.2183876160565209,0.09143074358460505,-0.04254288493538332,0.10454732152658745,-0.1665946755080737,-0.37965299327186025,-0.1813634697973463,0
4926,1.4393490758906553,0.3852557038682199,0.015451269246705425,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
946,1.3821550434617507,-0.11825819883254934,-0.18857206229697562,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.057331745883651294,-0.17288698312819278,-0.14977620682521503,-0.2868456270181153,1.480735256335014,0.5308023511615054,-0.25208170376241096,0.16704784298463385,0.12302576593985626,0.17613061721788908,0.9904825486200645,0.11952133931478276,0
5797,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,-0.11049078116284715,-0.24064078339963058,-0.06317321754139567,-0.04254288493538332,-0.13309997646429092,0.061512590349774875,1.6613658045074893,0.007324512405344692,0
3293,1.220397032529716,-0.014287776445959823,-0.03504279942965711,0.05309525296060972,0.03643981957910968,-0.008117263295431379,0.03752337065054581,0.06385795596514397,-0.0009716182606566802,-0.06388813206463254,-0.14977620682521503,0.871157843749176,-0.337105015605267,0.061013262806967464,0.34726753474591515,0.4814339348646597,0.31195185158370903,0.21984947406215302,0.2400562371066988,0.2725438639988238,0
2161,1.0331251552842433,-0.07815532162629339,-0.022760458400271622,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8954,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5083,-0.8625960639829908,-0.1256846575744486,-0.21927791487043932,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.36420019581033897,-0.32223573032436614,-0.01365636362605737,-0.04254288493538332,-0.051504333611369885,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
